application_number,pta_sequence_number,pta_event_date,pta_event_desc,applicant_delay_duration,uspto_delay_duration,start_pta_sequence_number,term_extension_indicator
07021229,,1999-09-30,Interference Decision on Priority - Favorable,0,4033,,1
07021229,,1999-09-30,Case Docketed to Examiner in GAU,0,0,,1
07021229,,1988-09-15,Declaration of Interference,0,0,,1
07021229,,1988-06-02,Interference Initial Memo Non-Disposal,0,0,,1
07021229,,1988-02-16,Response after Non-Final Action,0,0,,1
07021229,,1988-02-16,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07021229,,1988-02-16,Change in Power of Attorney (May Include Associate POA),0,0,,1
07021229,,1988-01-11,Mail Non-Final Rejection,0,0,,1
07021229,,1987-12-07,Non-Final Rejection,0,0,,1
07021229,,1987-08-04,Case Docketed to Examiner in GAU,0,0,,1
07021229,,1987-05-23,Application Captured on Microfilm,0,0,,1
07024046,,2003-05-22,Mail Notice of Allowance,0,0,,1
07024046,,2003-05-22,Mail Notification of Terminal Disclaimer - Accepted,0,0,,1
07024046,,2003-05-21,Notice of Allowance Data Verification Completed,0,0,,1
07024046,,2003-05-21,Case Docketed to Examiner in GAU,0,0,,1
07024046,,2003-05-19,Receipt of all Acknowledgement Letters,0,0,,1
07024046,,2003-04-18,Notification of Terminal Disclaimer - Accepted,0,0,,1
07024046,,2003-04-14,Terminal Disclaimer Filed,0,0,,1
07024046,,2003-04-16,Date Forwarded to Examiner,0,0,,1
07024046,,2003-04-14,Response after Final Action,0,0,,1
07024046,,2003-01-14,Mail Final Rejection (PTOL - 326),0,0,,1
07024046,,2003-01-13,Final Rejection,0,0,,1
07024046,,2002-11-19,Information Disclosure Statement (IDS) Filed,0,0,,1
07024046,,2002-10-30,Date Forwarded to Examiner,0,0,,1
07024046,,2002-10-30,Response after Non-Final Action,0,0,,1
07024046,,2002-10-30,Request for Extension of Time - Granted,0,0,,1
07024046,,2002-05-01,Mail Non-Final Rejection,0,0,,1
07024046,,2002-04-30,Non-Final Rejection,0,0,,1
07024046,,2002-03-14,Case Docketed to Examiner in GAU,0,0,,1
07024046,,1988-02-16,Claim Preliminary Amendment,0,0,,1
07024046,,1988-02-16,Drawing Preliminary Amendment,0,0,,1
07024046,,1999-09-30,Case Docketed to Examiner in GAU,0,0,,1
07024046,,1992-11-13,Mail Letter of Suspension,0,0,,1
07024046,,1992-11-13,Suspension - Examiner Initiated,0,0,,1
07024046,,1992-11-12,Mail Miscellaneous Communication to Applicant,0,0,,1
07024046,,1992-11-12,Miscellaneous Action with SSP,0,0,,1
07024046,,1988-06-06,Mail Letter of Suspension,0,0,,1
07024046,,1988-06-06,Suspension - Examiner Initiated,0,0,,1
07024046,,1988-06-02,Mail Miscellaneous Communication to Applicant,0,0,,1
07024046,,1988-06-02,Miscellaneous Action with SSP,0,0,,1
07024046,,1988-04-05,Supplemental Response,0,0,,1
07024046,,1988-02-16,Response after Non-Final Action,0,0,,1
07024046,,1988-02-16,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
07024046,,1988-02-16,Change in Power of Attorney (May Include Associate POA),0,0,,1
07024046,,1988-02-02,New or Additional Drawing Filed,0,0,,1
07024046,,1988-01-11,Mail Non-Final Rejection,0,0,,1
07024046,,1987-12-07,Non-Final Rejection,0,0,,1
07024046,,1987-09-11,Case Docketed to Examiner in GAU,0,0,,1
07024046,,1987-08-28,Application Captured on Microfilm,0,0,,1
07027371,,2003-05-14,Mail Corrected Notice of Allowance,0,0,,1
07027371,,2003-05-13,Corrected Notice of Allowance,0,0,,1
07027371,,2003-05-12,Mail Corrected Notice of Allowance (Response period NOT restarted),0,0,,1
07027371,,2003-05-09,Corrected Notice of Allowance,0,0,,1
07027371,,2003-05-07,Mail Notice of Allowance,0,0,,1
07027371,,2003-05-07,Mail Notification of Terminal Disclaimer - Accepted,0,0,,1
07027371,,2003-05-06,Notice of Allowance Data Verification Completed,0,0,,1
07027371,,2003-05-06,Case Docketed to Examiner in GAU,0,0,,1
07027371,,2003-04-18,Notification of Terminal Disclaimer - Accepted,0,0,,1
07027371,,2003-04-14,Terminal Disclaimer Filed,0,0,,1
07027371,,2003-04-16,Date Forwarded to Examiner,0,0,,1
07027371,,2003-04-14,Response after Final Action,0,0,,1
07027371,,2003-01-14,Mail Final Rejection (PTOL - 326),0,0,,1
07027371,,2003-01-13,Final Rejection,0,0,,1
07027371,,2002-11-12,Information Disclosure Statement (IDS) Filed,0,0,,1
07027371,,2002-10-30,Date Forwarded to Examiner,0,0,,1
07027371,,2002-10-30,Response after Non-Final Action,0,0,,1
07027371,,2002-10-30,Request for Extension of Time - Granted,0,0,,1
07027371,,2002-05-01,Mail Non-Final Rejection,0,0,,1
07027371,,2002-04-30,Non-Final Rejection,0,0,,1
07027371,,2002-03-14,Case Docketed to Examiner in GAU,0,0,,1
07027371,,2001-05-03,Mail-Petition Decision - Granted,0,0,,1
07027371,,2001-04-13,Petition Entered,0,0,,1
07027371,,1999-12-07,Miscellaneous Incoming Letter,0,0,,1
07027371,,1999-03-09,Mail Letter of Suspension,0,0,,1
07027371,,1999-03-09,Suspension - Examiner Initiated,0,0,,1
07027371,,1999-03-09,Mail Miscellaneous Communication to Applicant,0,0,,1
07027371,,1999-03-09,Miscellaneous Action with SSP,0,0,,1
07027371,,1995-06-29,Case Docketed to Examiner in GAU,0,0,,1
07027371,,1994-02-03,Mail Letter of Suspension,0,0,,1
07027371,,1994-02-03,Suspension - Examiner Initiated,0,0,,1
07027371,,1994-02-02,Mail Miscellaneous Communication to Applicant,0,0,,1
07027371,,1994-02-02,Miscellaneous Action with SSP,0,0,,1
07027371,,1993-05-18,Mail Letter of Suspension,0,0,,1
07027371,,1993-05-18,Suspension - Examiner Initiated,0,0,,1
07027371,,1993-05-18,Mail Miscellaneous Communication to Applicant,0,0,,1
07027371,,1993-05-18,Miscellaneous Action with SSP,0,0,,1
07027371,,1992-08-04,Mail Letter of Suspension,0,0,,1
07027371,,1992-08-04,Suspension - Examiner Initiated,0,0,,1
07027371,,1992-07-29,Mail Miscellaneous Communication to Applicant,0,0,,1
07027371,,1992-07-29,Miscellaneous Action with SSP,0,0,,1
07027371,,1991-10-17,Mail Letter of Suspension,0,0,,1
07027371,,1991-10-17,Suspension - Examiner Initiated,0,0,,1
07027371,,1991-10-17,Mail Miscellaneous Communication to Applicant,0,0,,1
07027371,,1991-10-17,Miscellaneous Action with SSP,0,0,,1
07027371,,1990-10-18,Receipt of all Acknowledgement Letters,0,0,,1
07027371,,1988-10-18,Mail Letter of Suspension,0,0,,1
07027371,,1988-10-18,Suspension - Examiner Initiated,0,0,,1
07027371,,1988-10-11,Mail Miscellaneous Communication to Applicant,0,0,,1
07027371,,1988-10-11,Miscellaneous Action with SSP,0,0,,1
07027371,,1988-07-27,Response after Non-Final Action,0,0,,1
07027371,,1988-07-27,Request for Extension of Time - Granted,0,0,,1
07027371,,1988-06-06,Power to Make Copies and/or Inspect,0,0,,1
07027371,,1988-03-25,New or Additional Drawing Filed,0,0,,1
07027371,,1988-04-13,Mail Non-Final Rejection,0,0,,1
07027371,,1988-03-28,Non-Final Rejection,0,0,,1
07027371,,1987-08-31,Preliminary Amendment,0,0,,1
07027371,,1988-03-11,Case Docketed to Examiner in GAU,0,0,,1
07027371,,1988-03-09,Transfer Inquiry,0,0,,1
07027371,,1988-01-27,Application Captured on Microfilm,0,0,,1
07032041,,2005-10-17,Mail Notice of Allowance,0,0,,1
07032041,,2005-10-17,Mail Formal Drawings Required,0,0,,1
07032041,,2005-10-17,Mail Examiner's Amendment,0,0,,1
07032041,,2004-12-10,Formal Drawings Required,0,0,,1
07032041,,2004-12-10,Notice of Allowance Data Verification Completed,0,0,,1
07032041,,2004-12-09,Receipt of all Acknowledgement Letters,0,0,,1
07032041,,2004-11-10,Examiner's Amendment Communication,0,0,,1
07032041,,2004-08-31,IFW TSS Processing by Tech Center Complete,0,0,,1
07032041,,2004-08-31,Date Forwarded to Examiner,0,0,,1
07032041,,2004-08-06,Response after Non-Final Action,0,0,,1
07032041,,2004-05-27,Mail Non-Final Rejection,0,0,,1
07032041,,2004-05-26,Non-Final Rejection,0,0,,1
07032041,,1990-11-09,Mail Interference Decision - Adverse,0,0,,1
07032041,,1990-11-09,Interference Decision on Priority - Adverse,0,785,,1
07032041,,2004-12-10,Case Docketed to Examiner in GAU,0,0,,1
07032041,,2004-05-26,Case Docketed to Examiner in GAU,0,0,,1
07032041,,1999-09-30,Case Docketed to Examiner in GAU,0,0,,1
07032041,,1988-09-16,Declaration of Interference,0,0,,1
07032041,,1988-06-02,Interference Initial Memo Non-Disposal,0,0,,1
07032041,,1988-02-18,Response after Non-Final Action,0,0,,1
07032041,,1987-12-07,Preliminary Amendment,0,0,,1
07032041,,1988-01-20,Mail Non-Final Rejection,0,0,,1
07032041,,1987-12-07,Non-Final Rejection,0,0,,1
07032041,,1987-06-11,Applicant Has Filed a Verified Statement of Small Entity Status in Compliance with 37 CFR 1.27,0,0,,1
07032041,,1987-06-29,Preliminary Amendment,0,0,,1
07032041,,1987-08-27,Case Docketed to Examiner in GAU,0,0,,1
07032041,,1987-08-06,Application Captured on Microfilm,0,0,,1
07075699,,2005-07-29,Mail Notice of Allowance,0,0,,1
07075699,,2005-07-28,Notice of Allowance Data Verification Completed,0,5819,,1
07075699,,2005-07-28,Case Docketed to Examiner in GAU,0,0,,1
07075699,,2005-01-25,Secrecy Order Rescinded,0,0,,1
07075699,,1990-03-07,Claim Preliminary Amendment,0,0,,1
07075699,,1990-03-07,Drawing Preliminary Amendment,0,0,,1
07075699,,1989-05-09,Claim Preliminary Amendment,0,0,,1
07075699,,1989-05-09,Drawing Preliminary Amendment,0,0,,1
07075699,,1998-10-07,Case Docketed to Examiner in GAU,0,0,,1
07075699,,1996-06-03,Secrecy Order Renewed,0,0,,1
07075699,,1995-06-05,Secrecy Order Renewed,0,0,,1
07075699,,1994-06-07,Secrecy Order Renewed,0,0,,1
07075699,,1993-06-09,Secrecy Order Renewed,0,0,,1
07075699,,1992-06-03,Secrecy Order Renewed,0,0,,1
07075699,,1991-06-07,Secrecy Order Renewed,0,0,,1
07075699,,1990-06-07,Secrecy Order Renewed,0,0,,1
07075699,,1990-03-07,Correspondence Address Change,0,0,,1
07075699,,1989-08-23,Mail D10 Notice (L & R),0,0,,1
07075699,,1989-08-23,D-10 Notice (L & R Case),0,0,,1
07075699,,1989-06-08,Secrecy Order Imposed,0,0,,1
07075699,,1989-05-09,Response after Non-Final Action,0,0,,1
07075699,,1989-05-09,Correspondence Address Change,0,0,,1
07075699,,1988-11-09,Mail Non-Final Rejection,0,0,,1
07075699,,1988-09-23,Non-Final Rejection,0,0,,1
07075699,,1987-06-24,Preliminary Amendment,0,0,,1
07075699,,1988-02-11,Case Docketed to Examiner in GAU,0,0,,1
07075699,,1988-01-06,Application Captured on Microfilm,0,0,,1
07068501,,2003-10-10,Mail Notice of Allowance,0,0,,1
07068501,,2003-10-10,Mail Formal Drawings Required,0,0,,1
07068501,,2003-10-09,Formal Drawings Required,0,0,,1
07068501,,2003-10-09,Notice of Allowance Data Verification Completed,0,3042,,1
07068501,,2003-10-09,Case Docketed to Examiner in GAU,0,0,,1
07068501,,2002-12-18,Secrecy Order Rescinded,0,0,,1
07068501,,2002-02-20,Mail Miscellaneous Communication to Applicant,0,0,,1
07068501,,2002-02-20,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07068501,,2002-02-20,Secrecy Order Renewed,0,0,,1
07068501,,1995-09-27,Claim Preliminary Amendment,0,0,,1
07068501,,1995-09-27,Drawing Preliminary Amendment,0,0,,1
07068501,,2001-01-31,Secrecy Order Renewed,0,0,,1
07068501,,2000-12-28,Case Docketed to Examiner in GAU,0,0,,1
07068501,,2000-01-05,Secrecy Order Renewed,0,0,,1
07068501,,1998-10-14,Secrecy Order Renewed,0,0,,1
07068501,,1997-10-17,Secrecy Order Renewed,0,0,,1
07068501,,1996-10-18,Secrecy Order Renewed,0,0,,1
07068501,,1995-11-03,Communication - Re: Power of Attorney (PTOL-308),0,0,,1
07068501,,1995-09-27,Change in Power of Attorney (May Include Associate POA),0,0,,1
07068501,,1995-10-19,Secrecy Order Renewed,0,0,,1
07068501,,1995-06-12,Mail D10 Notice (L & R),0,0,,1
07068501,,1995-06-12,D-10 Notice (L & R Case),0,0,,1
07068501,,1994-11-01,Date Forwarded to Examiner,0,0,,1
07068501,,1994-11-01,Withdrawal of Notice of Allowance,0,0,,1
07068501,,1994-10-19,Secrecy Order Renewed,0,0,,1
07068501,,1993-10-19,Secrecy Order Renewed,0,0,,1
07068501,,1992-04-03,Secrecy Order Renewed,0,0,,1
07068501,,1991-04-03,Secrecy Order Renewed,0,0,,1
07068501,,1990-03-22,Secrecy Order Renewed,0,0,,1
07068501,,1989-03-24,Secrecy Order Imposed,0,0,,1
07068501,,1989-03-20,Mail Notice of Allowance,0,0,,1
07068501,,1989-03-20,Notice of Allowance Data Verification Completed,0,0,,1
07068501,,1989-03-15,Receipt of all Acknowledgement Letters,0,0,,1
07068501,,1988-05-17,Interview Summary Record,0,0,,1
07068501,,1988-04-14,Incoming Letter Pertaining to the Drawings,0,0,,1
07068501,,1988-04-14,Response after Non-Final Action,0,0,,1
07068501,,1988-04-14,Request for Extension of Time - Granted,0,0,,1
07068501,,1987-11-10,Mail Non-Final Rejection,0,0,,1
07068501,,1987-11-02,Non-Final Rejection,0,0,,1
07068501,,1987-10-09,Case Docketed to Examiner in GAU,0,0,,1
07068501,,1987-09-29,Application Captured on Microfilm,0,0,,1
09430132,,2005-03-02,Mail Notice of Allowance,0,0,,1
09430132,,2005-03-02,Mail Examiner's Amendment,0,0,,1
09430132,,2005-02-22,Notice of Allowance Data Verification Completed,0,0,,1
09430132,,2005-02-22,Examiner's Amendment Communication,0,0,,1
09430132,,2005-02-16,IFW TSS Processing by Tech Center Complete,0,0,,1
09430132,,2005-01-25,Correspondence Address Change,0,0,,1
09430132,,2005-01-04,Miscellaneous Incoming Letter,0,0,,1
09430132,,2005-01-04,New or Additional Drawing Filed,0,0,,1
09430132,,2005-01-04,Substitute Specification Filed,0,0,,1
09430132,,2005-01-18,Date Forwarded to Examiner,0,0,,1
09430132,,2005-01-04,Response after Non-Final Action,0,0,,1
09430132,,2004-01-04,Information Disclosure Statement (IDS) Filed,0,0,,1
09430132,,2004-01-04,New or Additional Drawing Filed,0,0,,1
09430132,,2004-12-10,Mail Non-Final Rejection,0,0,,1
09430132,,2004-12-09,Non-Final Rejection,0,0,,1
09430132,,2004-12-02,Case Docketed to Examiner in GAU,0,0,,1
09430132,,2004-07-13,Transfer Inquiry to GAU,0,0,,1
09430132,,2004-06-17,Application Dispatched from OIPE,0,0,,1
09430132,,2004-06-17,Application Is Now Complete,0,0,,1
09430132,,2004-06-03,Payment of additional filing fee/Preexam,0,0,,1
09430132,,2004-06-03,"A statement by one or more inventors satisfying the requirement under 35 USC 115, Oath of the Applic",0,0,,1
09430132,,2004-04-07,Notice Mailed--Application Incomplete--Filing Date Assigned,0,0,,1
09430132,,2000-06-06,Correspondence Address Change,0,0,,1
09430132,,2000-04-28,IFW Scan & PACR Auto Security Review,0,0,,1
09430132,,2000-02-18,Mail-Petition Decision - Granted,0,0,,1
09430132,,1999-08-20,Petition Entered,0,0,,1
09430132,,1999-11-03,Preexamination Location Change,0,0,,1
09430132,,1999-11-03,Initial Exam Team nn,0,0,,1
07126319,,2005-09-28,Adjustment of PTE Calculation by PTO,1132,0,,1
07126319,,2005-09-02,Mail Notice of Allowance,0,0,,1
07126319,,2005-08-08,Notice of Allowance Data Verification Completed,0,0,,1
07126319,,2005-08-03,Case Docketed to Examiner in GAU,0,0,,1
07126319,,2005-07-05,Date Forwarded to Examiner,0,0,,1
07126319,,2005-06-28,Supplemental Response,0,0,,1
07126319,,2005-03-18,Reference capture on IDS,0,0,,1
07126319,,2005-03-18,Information Disclosure Statement (IDS) Filed,0,0,,1
07126319,,2005-03-06,IFW TSS Processing by Tech Center Complete,0,0,,1
07126319,,2005-03-06,Date Forwarded to Examiner,0,0,,1
07126319,,2005-02-25,Response after Non-Final Action,0,0,,1
07126319,,2005-03-06,Correspondence Address Change,0,0,,1
07126319,,2005-01-19,Mail Non-Final Rejection,0,0,,1
07126319,,2005-01-18,Non-Final Rejection,0,0,,1
07126319,,2005-01-18,Case Docketed to Examiner in GAU,0,0,,1
07126319,,2003-03-27,Case Docketed to Examiner in GAU,0,0,,1
07126319,,2003-01-07,Case Docketed to Examiner in GAU,0,0,,1
07126319,,2002-03-07,Case Docketed to Examiner in GAU,0,0,,1
07126319,,1994-06-09,Claim Preliminary Amendment,0,0,,1
07126319,,1994-06-09,Drawing Preliminary Amendment,0,0,,1
07126319,,1991-10-18,Claim Preliminary Amendment,0,0,,1
07126319,,1991-10-18,Drawing Preliminary Amendment,0,0,,1
07126319,,1992-10-22,Claim Preliminary Amendment,0,0,,1
07126319,,1992-10-22,Drawing Preliminary Amendment,0,0,,1
07126319,,1999-04-27,Mail Interference Decision - Favorable,0,0,,1
07126319,,1999-04-27,Interference Decision on Priority - Favorable,0,1132,,1
07126319,,1996-03-22,Declaration of Interference,0,0,,1
07126319,,1996-03-01,Interference Initial Memo Non-Disposal,0,0,,1
07126319,,1996-03-01,Mail Miscellaneous Communication to Applicant,0,0,,1
07126319,,1996-03-01,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07126319,,1996-03-01,Mail Miscellaneous Communication to Applicant,0,0,,1
07126319,,1996-03-01,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07126319,,1996-03-01,Mail-Petition Decision - Granted,0,0,,1
07126319,,1995-10-10,Petition Entered,0,0,,1
07126319,,1996-03-01,Date Forwarded to Examiner,0,0,,1
07126319,,1996-01-03,Amendment Crossed in Mail,0,0,,1
07126319,,1995-10-07,Case Docketed to Examiner in GAU,0,0,,1
07126319,,1995-04-19,Date Forwarded to Examiner,0,0,,1
07126319,,1995-04-03,Information Disclosure Statement (IDS) Filed,0,0,,1
07126319,,1994-09-16,Miscellaneous Incoming Letter,0,0,,1
07126319,,1994-06-09,Change in Power of Attorney (May Include Associate POA),0,0,,1
07126319,,1993-09-28,Mail Letter of Suspension,0,0,,1
07126319,,1993-09-28,Suspension - Examiner Initiated,0,0,,1
07126319,,1993-09-28,Mail Miscellaneous Communication to Applicant,0,0,,1
07126319,,1993-09-28,Miscellaneous Action with SSP,0,0,,1
07126319,,1993-07-06,Date Forwarded to Examiner,0,0,,1
07126319,,1993-06-14,Mail Notice of Informal or Non-Responsive Amendment,0,0,,1
07126319,,1993-06-14,Informal or Non-Responsive Amendment after Examiner Action,0,0,,1
07126319,,1992-10-22,Correspondence Address Change,0,0,,1
07126319,,1991-12-24,Letter Requesting Interview with Examiner,0,0,,1
07126319,,1991-10-25,Communication - Re: Power of Attorney (PTOL-308),0,0,,1
07126319,,1991-10-18,Change in Power of Attorney (May Include Associate POA),0,0,,1
07126319,,1989-08-14,Response after Non-Final Action,0,0,,1
07126319,,1989-07-17,Mail Non-Final Rejection,0,0,,1
07126319,,1989-06-19,Non-Final Rejection,0,0,,1
07126319,,1987-11-10,Incoming Letter Pertaining to the Drawings,0,0,,1
07126319,,1987-11-10,Preliminary Amendment,0,0,,1
07126319,,1988-06-01,Case Docketed to Examiner in GAU,0,0,,1
07129834,,2005-12-21,Adjustment of PTE Calculation by PTO,903,0,,1
07129834,,2005-06-22,Mail Notice of Allowance,0,0,,1
07129834,,2005-06-20,Notice of Allowance Data Verification Completed,0,0,,1
07129834,,2005-03-30,Reference capture on IDS,0,0,,1
07129834,,2005-05-10,Date Forwarded to Examiner,0,0,,1
07129834,,2005-03-17,Supplemental Response,0,0,,1
07129834,,2005-03-14,Mail-Petition to Revive Application - Granted,0,0,,1
07129834,,2005-03-11,Correspondence Address Change,0,0,,1
07129834,,2005-03-11,Change in Power of Attorney (May Include Associate POA),0,0,,1
07129834,,2005-02-14,Petition Entered,0,0,,1
07129834,,2005-02-14,Workflow incoming petition IFW,0,0,,1
07129834,,1997-02-19,Court Processing Terminated,0,0,,1
07129834,,2004-08-20,Mail Miscellaneous Communication to Applicant,0,0,,1
07129834,,2004-08-19,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07129834,,1997-02-19,Decision by CAFC - Dismissed,0,0,,1
07129834,,2004-05-25,File Marked Found,0,0,,1
07129834,,2003-12-12,File Marked Lost,0,0,,1
07129834,,1995-08-25,Appeal to Court of Appeals,0,0,,1
07129834,,1995-06-28,Mail Interference Decision - Adverse,0,0,,1
07129834,,1995-06-28,Interference Decision on Priority - Adverse,0,903,,1
07129834,,1993-01-07,Declaration of Interference,0,0,,1
07129834,,1992-07-20,Miscellaneous Incoming Letter,0,0,,1
07129834,,1992-07-14,Mail Miscellaneous Communication to Applicant,0,0,,1
07129834,,1992-07-14,Miscellaneous Communication to Applicant - No Action Count,0,0,,1
07129834,,1991-07-11,Miscellaneous Incoming Letter,0,0,,1
07129834,,1991-06-03,Interference Initial Memo Non-Disposal,0,0,,1
07129834,,1991-02-14,Interview Summary Record,0,0,,1
07129834,,1990-11-14,Miscellaneous Incoming Letter,0,0,,1
07129834,,1990-04-23,Miscellaneous Incoming Letter,0,0,,1
07129834,,1989-12-20,Case Docketed to Examiner in GAU,0,0,,1
07129834,,1989-10-16,Mail Letter of Suspension,0,0,,1
07129834,,1989-10-16,Suspension - Examiner Initiated,0,0,,1
07129834,,1989-10-10,Mail Miscellaneous Communication to Applicant,0,0,,1
07129834,,1989-10-10,Miscellaneous Action with SSP,0,0,,1
07129834,,1989-07-24,Response after Non-Final Action,0,0,,1
07129834,,1989-07-24,Affidavit(s) (Rule 131 or 132) or Exhibit(s) Received,0,0,,1
